Cat #,Suffix,SITE,Period,Form,FormAssessment,Shape,Group,RimDiameter,MunsellPaste,PasteColor,Pocking,HCL,TemperReg,Temper%,Firing,Surface,Design,WallThick,Freq,Weight,Volume,Comments,Assessment,CeramicForm,MunsellSlipColor,Slip,RimShape,Sherds,Page,LevelStratum,Year,Episode
13065,AJ,28121,LC,72,1,1305,,35,7.5YR6/4,light brown,0,1,1,1,1,11,0,65,1,15.5,0.735,,,,,,,,,,,
13065,AK,28121,LC,72,1,1306,PG3,25,10YR5/3,brown,0,1,1,1,2,13,13,79,1,15.5,0.735,,,,,,,,,,,
13065,AL,28121,,13,1,13,,,7.5YR7/4,pink,0,1,1,1,1,12,0,52,1,15.5,0.735,Changed 1306? AL(?) to 13065 AL 1/7/11 JBP,,,,,,,,,,
13065,AM,28121,,55,1,55,,,5YR6/6,light red,1,0,1,1,1,11,0,81,1,15.5,0.735,,,,,,,,,,,
13065,C,28121,TC,40,1,265,,34,10YR5/3,brown,1,1,1,1,1,11,13,105,1,15.5,0.735,,,,,,,,,,,
13065,D,28121,LC,31,2,1029,,20,7.5YR7/4,pink,0,0,1,1,1,12,0,49,1,15.5,0.735,,,,,,,,,,,
13065,G,28121,LC,31,1,233,JG1,20,5YR4/6,red,0,0,1,1,1,11,0,71,1,15.5,0.735,Changed 13065? To 13065 1/7/11 JBP,,,,,,,,,,
13065,H,28121,LC,40,1,304,,22,10YR4/2,dark grayish brown,2,1,1,1,1,12,0,72,1,15.5,0.735,,,,,,,,,,,
13065,J,28121,LC,74,1,1031,,36,10YR6/3,pale brown,0,0,1,1,2,11,0,51,1,15.5,0.735,,,,,,,,,,,
13065,K,28121,LC,72,1,1378,,38,7.5YR6/4,light brown,0,0,1,1,2,12,11,74,1,15.5,0.735,,,,,,,,,,,
13065,L,28121,LC,71,1,830,,40,5YR6/4,light reddish brown,0,1,1,1,2,11,0,79,1,15.5,0.735,,,,,,,,,,,
13065,N,28121,TC,78,1,1313,PG4,36,7.5YR6/4,light brown,0,0,1,1,2,12,11,57,1,15.5,0.735,,,,,,,,,,,
13065,O,28121,PC,71,1,818,,35,10YR6/3,pale brown,0,1,1,1,1,12,0,93,1,15.5,0.735,,,,,,,,,,,
13065,P,28121,LC,71,1,1014,BG2,25,7.5YR6/4,light brown,0,1,1,1,1,11,0,65,1,15.5,0.735,changed 130?5 to 13065 1/7/11 AAP,,,,,,,,,,
13065,Q,28121,LC,71,1,1001,BG2,25,7.5YR6/4,light brown,0,1,1,1,1,11,0,69,1,15.5,0.735,Everted Bowl/ 2 pieces,,,,,,,,,,
13065,R,28121,LC,22,1,802,,22,10YR4/1,dark gray,0,1,1,1,1,11,0,55,1,15.5,0.735,,,,,,,,,,,
13065,S,28121,LC,71,1,806,BG1,36,5YR6/6,light red,0,1,1,1,2,11,0,70,1,15.5,0.735,,,,,,,,,,,
13065,T,28121,LC,78,1,1313,PG4,38,7.5YR6/4,light brown,1,1,1,1,2,12,11,61,1,15.5,0.735,,,,,,,,,,,
13065,W,28121,LC,71,1,602,,24,10YR6/3,pale brown,0,1,1,1,2,11,0,71,1,15.5,0.735,,,,,,,,,,,
13065,X,28121,LC,71,1,1028,BG2,26,10YR5/3,brown,0,1,1,1,2,13,0,55,1,15.5,0.735,,,,,,,,,,,
13065,Y,28121,LC,71,1,807,BG4,42,10YR6/3,pale brown,0,1,1,1,1,11,0,75,1,15.5,0.735,,,,,,,,,,,
13065,Z,28121,,53,1,53,,,7.5YR5/3,brown,0,2,1,1,1,13,0,50,1,15.5,0.735,,,,,,,,,,,
13067,A,28121,TC,40,1,267,JG4,35,10YR4/2,dark grayish brown,1,3,2,3,1,11,13,66,1,20.7,1.01,,,,,,,,,,,
13067,AA,28121,,55,1,55,,,10YR6/2,light brownish gray,1,3,1,1,2,14,0,78,1,20.7,1.01,,,,,,,,,,,
13067,ZAB,28121,,54,1,54,,,7.5YR5/3,brown,0,3,1,2,1,13,0,64,1,20.7,1.01,,,,,,,,,,,
13067,AC,28121,MPC,34,1,1202,,12,7.5YR4/3,brown,2,3,1,3,1,11,0,62,1,20.7,1.01,,,,,,,,,,,
13067,AD,28121,,64,2,64,,,10YR6/3,pale brown,0,0,1,1,2,13,0,49,1,20.7,1.01,,,,,,,,,,,
13067,B,28121,LC,40,2,249,JG4,30,5YR6/6,light red,0,0,1,1,2,13,11,74,1,20.7,1.01,changed 13047 to 13067 JBP 1/7/11,,,,,,,,,,
13067,C,28121,PC,40,1,204,,25,2.5YR4/6,red,0,0,1,1,2,11,0,96,1,20.7,1.01,,,,,,,,,,,
13067,D,28121,LC,30,1,237,JG1,20,5YR4/6,red,1,3,1,1,1,11,0,52,1,20.7,1.01,,,,,,,,,,,
13067,E,28121,LC,31,1,237,JG1,14,7.5YR5/4,brown,1,2,1,1,2,11,0,48,1,20.7,1.01,,,,,,,,,,,
13067,F,28121,LC,31,1,327,,20,10YR5/3,brown,2,3,1,2,1,11,0,87,1,20.7,1.01,,,,,,,,,,,
13067,G,28121,LC,31,1,234,JG1,20,10YR4/1,dark gray,2,3,2,2,1,11,0,44,1,20.7,1.01,NOJ changed 1306(?)7 to 13067 2/22/11 AAP,,,,,,,,,,
13067,H,28121,LC,31,1,53,,20,5YR5/3,reddish brown,1,0,1,1,2,12,0,86,1,20.7,1.01,,,,,,,,,,,
13067,I,28121,LC,71,1,808,BG1,40,7.5YR6/4,light brown,0,1,1,1,2,13,0,82,1,20.7,1.01,,,,,,,,,,,
13067,J,28121,LC,23,1,814,,42,7.5YR5/4,brown,0,2,1,2,2,13,0,52,1,20.7,1.01,,,,,,,,,,,
13067,L,28121,LC,71,1,846,BG3,38,5YR6/6,light red,0,0,1,1,1,12,0,50,1,20.7,1.01,,,,,,,,,,,
13067,M,28121,LC,78,1,679,BG1,24,5YR6/4,light reddish brown,0,0,1,1,1,13,0,69,1,20.7,1.01,,,,,,,,,,,
13067,N,28121,LC,71,1,808,BG1,34,7.5YR5/4,brown,0,0,1,1,2,11,11,64,1,20.7,1.01,,,,,,,,,,,
13067,O,28121,LC,41,1,216,,32,5YR5/6,red,1,3,2,2,1,11,0,91,1,20.7,1.01,,,,,,,,,,,
13067,P,28121,LC,71,1,826,,46,7.5YR6/6,reddish yellow,0,0,1,1,1,12,11,57,1,20.7,1.01,,,,,,,,,,,
13067,Q,28121,,53,1,53,,,7.5YR7/4,pink,0,0,1,1,1,12,0,79,1,20.7,1.01,,,,,,,,,,,
13067,R,28121,LC,78,1,1305,,20,10YR6/2,light brownish gray,0,1,1,1,2,11,0,52,1,20.7,1.01,,,,,,,,,,,
13067,T,28121,LC,53,1,54,,,7.5YR6/2,pinkish red,0,0,1,2,2,13,15,64,1,20.7,1.01,,,,,,,,,,,
13067,V,28121,LC,53,1,55,,,7.5YR5/2,brown,0,1,1,1,2,11,0,81,1,20.7,1.01,,,,,,,,,,,
13067,W,28121,,53,1,53,,,10YR5/2,grayish brown,0,1,1,1,1,12,0,80,1,20.7,1.01,,,,,,,,,,,
13067,X,28121,LC,72,1,1305,,34,10YR7/2,light gray,0,1,1,1,2,12,0,63,1,20.7,1.01,,,,,,,,,,,
13067,Z,28121,,55,1,55,,,10YR3/3,dark brown,0,1,1,1,2,12,0,59,1,20.7,1.01,,,,,,,,,,,
13068,A,28121,LC,41,1,322,JG3,32,10YR3/1,very dark grey,2,3,1,3,2,14,0,76,1,25.6,1.2,,,,,,,,,,,
13068,AA,28121,,51,1,51,,,7.5YR6/4,light brown,0,1,1,1,1,11,0,69,1,25.6,1.2,,,,,,,,,,,
13068,AB,28121,LC,53,1,53,,,10YR7/2,light gray,0,1,1,1,1,11,0,45,1,25.6,1.2,,,,,,,,,,,
13068,AC,28121,LC,53,1,53,,,5YR5/6,red,0,0,1,1,1,11,0,64,1,25.6,1.2,,,,,,,,,,,
13068,AF,28121,PC,71,1,1398,,10,7.5YR6/4,light brown,0,3,1,1,1,11,13,54,1,25.6,1.2,,,,,,,,,,,
13068,AG,28121,LC,74,1,51,,25,10YR6/3,pale brown,0,0,1,1,1,11,0,70,1,25.6,1.2,,,,,,,,,,,
13068,AJ,28121,LC,72,1,1378,,40,7.5YR6/4,light brown,0,0,1,1,2,13,11,79,1,25.6,1.2,,,,,,,,,,,
13068,AL,28121,LC,72,1,1031,,25,7.5YR5/4,brown,0,1,1,1,2,11,0,83,1,25.6,1.2,,,,,,,,,,,
13068,AO,28121,,10,1,10,,,10YR7/3,very pale brown,0,0,1,1,1,12,0,57,1,25.6,1.2,,,,,,,,,,,
13068,AQ,28121,LC,13,1,13,,,10YR7/3,very pale brown,0,0,1,1,2,13,0,72,1,25.6,1.2,,,,,,,,,,,
13068,AR,28121,LC,14,1,14,,,10YR7/4,very pale brown,0,0,1,1,2,13,0,62,1,25.6,1.2,,,,,,,,,,,
13068,AS,28121,LC,13,1,13,,,7.5YR6/6,reddish yellow,0,0,1,1,2,13,0,68,1,25.6,1.2,,,,,,,,,,,
13068,B,28121,LC,41,1,302,,30,7.5YR6/4,light brown,1,3,1,1,1,11,0,72,1,25.6,1.2,,,,,,,,,,,
13068,D,28121,LC,41,1,246,JG3,22,10YR5/3,brown,1,1,2,2,1,11,0,78,1,25.6,1.2,,,,,,,,,,,
13068,E,28121,LC,41,1,237,JG1,36,10YR4/1,dark gray,2,2,1,2,1,11,0,78,1,25.6,1.2,,,,,,,,,,,
13068,F,28121,LC,31,1,237,JG1,14,2.5YR5/8,red,0,0,1,1,2,13,0,63,1,25.6,1.2,Changed 13068? To 13068 1/7/11 JBP,,,,,,,,,,
13068,H,28121,LC,30,1,251,JG3,20,10YR4/2,dark grayish brown,1,2,1,1,1,11,0,68,1,25.6,1.2,changed 13062 to 13068 1/7/11 JBP,,,,,,,,,,
13068,I,28121,LC,31,1,235,JG1,20,10YR7/1,light gray,0,0,1,3,2,11,0,66,1,25.6,1.2,,,,,,,,,,,
13068,J,28121,LC,30,1,302,,20,7.5YR5/6,strong brown,0,3,1,1,2,11,0,68,1,25.6,1.2,Changed 1306?8 to 13068 1/7/11 JBP,,,,,,,,,,
13068,M,28121,LC,41,1,247,JG4,32,7.5YR5/4,brown,0,1,2,3,1,11,0,109,1,25.6,1.2,,,,,,,,,,,
13068,N,28121,LC,41,1,235,JG1,28,7.5YR7/4,pink,0,0,2,1,1,11,0,58,1,25.6,1.2,,,,,,,,,,,
13068,Q,28121,LC,71,1,625,,30,5YR6/6,light red,0,0,1,1,2,12,0,75,1,25.6,1.2,,,,,,,,,,,
13068,R,28121,LC,23,1,846,BG3,36,5YR5/4,reddish brown,1,0,1,1,1,11,0,48,1,25.6,1.2,,,,,,,,,,,
13068,S,28121,LC,71,1,602,,26,7.5YR7/3,pink,0,2,1,1,1,13,0,72,1,25.6,1.2,,,,,,,,,,,
13068,T,28121,LC,71,1,808,BG1,46,7.5YR6/6,reddish yellow,1,0,1,1,1,12,0,70,1,25.6,1.2,,,,,,,,,,,
13068,V,28121,LC,71,1,808,BG1,38,7.5YR6/4,light brown,0,0,1,1,1,13,0,75,1,25.6,1.2,,,,,,,,,,,
13068,W,28121,LC,23,1,802,,42,10YR4/2,dark grayish brown,1,0,2,2,1,12,0,116,1,25.6,1.2,,,,,,,,,,,
13068,Y,28121,LC,71,1,806,BG1,38,10YR4/3,brown,2,1,1,1,1,11,0,61,1,25.6,1.2,,,,,,,,,,,
13068,Z,28121,,51,1,51,,,,,2,,,,,13,13,78,1,25.6,1.2,,,,,,,,,,,
13069,A,28121,PC,22,1,205,,25,10YR6/4,light yellowish brown,2,2,1,0,2,11,11,89,1,12.4,0.155,,,,,,,,,,,
13069,AA,28121,,10,2,10,,,10YR7/8,yellow,0,0,1,0,2,12,0,39,1,12.4,0.155,,,,,,,,,,,
13069,AAA,28121,LC,30,1,270,JG1,14,2.5Y5/3,light olive brown,0,0,1,1,2,12,0,59,1,12.4,0.155,Changed 13069? To 13069 1/7/11 JBP,,,,,,,,,,
13069,AAC,28121,LC,31,1,233,JG1,15,7.5YR4/6,strong brown,1,1,1,1,2,11,0,72,1,12.4,0.155,,,,,,,,,,,
13069,AAD,28121,PC,30,2,630,,,10YR6/4,light yellowish brown,1,0,1,1,2,11,0,78,1,12.4,0.155,,,,,,,,,,,
13069,AAE,28121,PC,40,1,630,,24,2.5Y5/4,light olive brown,2,1,2,1,2,11,0,63,1,12.4,0.155,,,,,,,,,,,
13069,AB,28121,,14,2,10,,,10YR6/4,light yellowish brown,2,0,1,3,2,11,0,103,1,12.4,0.155,,,,,,,,,,,
13069,AD,28121,LC,60,2,10,,,10YR7/6,yellow,1,0,1,1,2,11,0,60,1,12.4,0.155,,,,,,,,,,,
13069,AE,28121,LC,40,1,252,JG2,50,10YR6/6,brownish yellow,3,1,2,3,0,12,0,97,1,12.4,0.155,,,,,,,,,,,
13069,AF,28121,LC,40,1,322,JG3,24,7.5YR6/6,reddish yellow,2,2,2,2,0,11,0,82,1,12.4,0.155,changed 139(?)69 to 13069 1/18/11 AAP,,,,,,,,,,
13069,AG,28121,TC,40,2,265,,39,10YR3/1,very dark grey,1,0,2,3,2,11,13,120,1,12.4,0.155,,,,,,,,,,,
13069,AH,28121,LC,40,1,233,JG1,40,7.5YR5/6,strong brown,2,0,1,1,0,11,0,82,1,12.4,0.155,,,,,,,,,,,
13069,AL,28121,LC,23,1,801,,44,10YR6/4,light yellowish brown,3,1,2,2,2,11,11,106,1,12.4,0.155,,,,,,,,,,,
13069,AM,28121,LC,23,1,679,BG1,26,7.5YR7/6,reddish yellow,0,0,1,1,2,12,0,126,1,12.4,0.155,,,,,,,,,,,
13069,AN,28121,LC,23,1,830,,38,10YR6/4,light yellowish brown,0,1,1,1,2,11,11,80,1,12.4,0.155,,,,,,,,,,,
13069,AO,28121,LC,23,1,819,,50,5YR6/6,light red,1,3,2,3,0,11,11,87,1,12.4,0.155,,,,,,,,,,,
13069,AQ,28121,,51,2,51,,,10YR7/4,very pale brown,1,0,1,1,2,13,0,67,1,12.4,0.155,,,,,,,,,,,
13069,AR,28121,LC,52,1,52,,,7.5YR7/6,reddish yellow,0,0,1,0,2,11,0,79,1,12.4,0.155,,,,,,,,,,,
13069,AS,28121,,53,1,53,,,7.5YR7/6,reddish yellow,0,0,1,1,2,11,0,90,1,12.4,0.155,,,,,,,,,,,
13069,AT,28121,,53,1,53,,,7.5YR7/4,pink,0,1,1,1,2,13,0,70,1,12.4,0.155,,,,,,,,,,,
13069,AU,28121,,50,1,51,,,7.5YR6/6,reddish yellow,0,0,1,1,2,11,0,79,1,12.4,0.155,,,,,,,,,,,
13069,AV,28121,LC,50,1,51,,,7.5YR6/8,reddish yellow,1,0,1,1,2,11,0,63,1,12.4,0.155,,,,,,,,,,,
13069,AW,28121,,50,1,53,,,10YR7/4,very pale brown,0,0,1,1,2,11,0,82,1,12.4,0.155,,,,,,,,,,,
13069,AX,28121,,50,1,51,,,7.5YR7/6,reddish yellow,0,0,1,1,2,11,0,81,1,12.4,0.155,,,,,,,,,,,
13069,AY,28121,LC,30,1,292,,14,7.5YR5/8,strong brown,0,0,1,1,2,11,0,73,1,12.4,0.155,,,,,,,,,,,
13069,B,28121,LC,23,1,99,,26,7.5YR6/8,reddish yellow,0,0,1,0,2,11,0,61,1,12.4,0.155,,,,,,,,,,,
13069,D,28121,LC,23,1,615,,26,7.5YR6/6,reddish yellow,0,0,1,1,2,12,0,69,1,12.4,0.155,,,,,,,,,,,
13069,E,28121,LC,23,1,1028,BG2,41,7.5YR7/6,reddish yellow,0,0,1,1,2,13,0,77,1,12.4,0.155,,,,,,,,,,,
13069,G,28121,LC,23,1,1001,BG2,38,7.5YR7/4,pink,0,0,1,1,2,12,0,96,1,12.4,0.155,,,,,,,,,,,
13069,H,28121,LC,72,1,1315,PG2,41,7.5YR7/4,pink,0,0,1,1,2,11,0,87,1,12.4,0.155,,,,,,,,,,,
13069,J,28121,LC,1,1,110,VG1,16,7.5YR6/6,reddish yellow,1,0,1,1,2,12,0,85,1,12.4,0.155,,,,,,,,,,,
13069,N,28121,LC,71,1,808,BG1,24,5Y4/1,dark gray,0,0,1,1,2,11,0,86,1,12.4,0.155,,,,,,,,,,,
13069,O,28121,LC,22,1,809,BG1,16,7.5YR6/8,reddish yellow,0,0,1,1,2,12,0,64,1,12.4,0.155,,,,,,,,,,,
13069,R,28121,LC,23,1,803,BG1,37,7.5YR7/8,reddish yellow,0,0,1,1,2,11,0,81,1,12.4,0.155,Changed 1306? To 13068 1/7/11 JBP,,,,,,,,,,
13069,T,28121,LC,72,1,1006,BG2,50,10YR6/6,brownish yellow,0,0,1,1,2,11,11,66,1,12.4,0.155,,,,,,,,,,,
13069,U,28121,LC,72,1,1312,,42,7.5YR6/8,reddish yellow,0,0,1,1,2,12,11,62,1,12.4,0.155,,,,,,,,,,,
13069,W,28121,LC,72,1,1006,BG2,35,7.5YR6/8,reddish yellow,0,,1,1,2,11,0,68,1,12.4,0.155,,,,,,,,,,,
13069,X,28121,,57,1,51,,9,7.5YR7/6,reddish yellow,0,0,1,1,2,11,0,87,1,12.4,0.155,,,,,,,,,,,
13069,Z,28121,,12,1,10,,,2.5Y5/2,grayish brown,0,0,1,1,2,11,0,44,1,12.4,0.155,,,,,,,,,,,
13076,A,28121,LC,30,1,292,,15,7.5YR5/2,brown,1,0,1,1,2,11,0,90,1,20.1,0.61,,,,,,,,,,,
13076,C,28121,LC,71,1,803,BG1,50,10YR6/3,pale brown,1,3,1,2,1,12,0,62,1,20.1,0.61,,,,,,,,,,,
13076,D,28121,LC,33,1,809,BG1,38,7.5YR4/3,brown,1,3,1,1,1,12,0,78,1,20.1,0.61,,,,,,,,,,,
13076,E,28121,LC,72,1,1378,,40,10YR6/4,light yellowish brown,0,0,1,1,2,13,11,91,1,20.1,0.61,,,,,,,,,,,
13077,AA,28121,,53,1,53,,,7.5YR6/6,reddish yellow,0,1,1,1,2,14,0,71,1,32.3,0.8,,,,,,,,,,,
13077,AC,28121,,53,1,53,,,7.5YR5/4,brown,0,0,1,1,1,13,11,67,1,32.3,0.8,,,,,,,,,,,
13077,AD,28121,,53,1,53,,,7.5YR5/4,brown,0,1,1,1,2,13,0,90,1,32.3,0.8,,,,,,,,,,,
13077,AE,28121,,53,1,53,,,10YR3/2,very dark grayish brown,1,0,1,1,1,11,0,58,1,32.3,0.8,,,,,,,,,,,
13077,AG,28121,PC,71,1,1017,,25,10YR6/2,light brownish gray,0,0,1,2,2,11,0,86,1,32.3,0.8,,,,,,,,,,,
13077,AH,28121,,53,1,53,,,2.5YR4/8,red,0,0,1,1,2,13,0,50,1,32.3,0.8,,,,,,,,,,,
13077,AJ,28121,LC,51,1,51,,,10YR5/3,brown,2,0,2,3,1,11,0,78,1,32.3,0.8,,,,,,,,,,,
13077,AK,28121,LC,53,1,55,,,7.5YR6/4,light brown,0,1,1,1,2,11,15,62,1,32.3,0.8,,,,,,,,,,,
13077,AL,28121,LC,53,1,51,,,7.5YR6/6,reddish yellow,0,1,1,1,1,13,11,65,1,32.3,0.8,,,,,,,,,,,
13077,AM,28121,,53,1,52,,,10YR7/2,light gray,0,1,1,1,1,13,0,62,1,32.3,0.8,,,,,,,,,,,
13077,AN,28121,,53,1,53,,,7.5YR6/4,light brown,0,1,1,1,2,12,0,93,1,32.3,0.8,,,,,,,,,,,
13077,AO,28121,,53,1,55,,,7.5YR6/4,light brown,1,3,1,2,1,11,0,71,1,32.3,0.8,,,,,,,,,,,
13077,AR,28121,LC,72,1,1309,PG2,30,7.5YR6/4,light brown,0,0,1,1,2,11,0,16,1,32.3,0.8,,,,,,,,,,,
13077,AS,28121,LC,72,1,1305,,30,10YR6/3,pale brown,0,1,1,1,2,12,0,83,1,32.3,0.8,,,,,,,,,,,
13077,AT,28121,LC,11,1,11,,,5YR6/6,light red,0,0,1,1,2,11,0,44,1,32.3,0.8,,,,,,,,,,,
13077,AU,28121,LC,11,1,11,,,7.5YR6/4,light brown,0,1,1,1,2,11,0,31,1,32.3,0.8,,,,,,,,,,,
13077,AW,28121,,10,1,10,,,7.5YR7/6,reddish yellow,0,1,1,1,2,13,0,40,1,32.3,0.8,,,,,,,,,,,
13077,B,28121,LC,41,1,245,,22,2.5YR5/6,red,2,3,1,1,1,11,0,69,1,32.3,0.8,,,,,,,,,,,
13077,C,28121,LC,41,1,304,,30,10YR5/2,grayish brown,2,3,1,2,1,11,0,74,1,32.3,0.8,,,,,,,,,,,
13077,D,28121,TC,41,1,265,,34,10YR3/1,very dark grey,2,3,2,3,1,11,13,93,1,32.3,0.8,,,,,,,,,,,
13077,E,28121,LC,40,1,322,JG3,46,7.5YR6/3,light brown,1,2,1,1,2,11,0,108,1,32.3,0.8,,,,,,,,,,,
13077,F,28121,LC,41,1,1030,,36,7.5YR6/6,reddish yellow,1,0,1,1,1,13,11,59,1,32.3,0.8,,,,,,,,,,,
13077,G,28121,TC,42,1,267,JG4,34,7.5YR6/4,light brown,1,2,1,2,1,11,13,75,1,32.3,0.8,,,,,,,,,,,
13077,H,28121,TC,41,1,265,,30,7.5YR4/3,brown,1,2,1,2,2,11,0,79,1,32.3,0.8,,,,,,,,,,,
13077,I,28121,TC,41,1,263,JG4,30,10YR6/4,light yellowish brown,1,2,1,1,1,11,13,82,1,32.3,0.8,,,,,,,,,,,
13077,J,28121,LC,41,1,245,,26,7.5YR7/2,pinkish gray,1,3,1,2,1,11,0,93,1,32.3,0.8,,,,,,,,,,,
13077,L,28121,LC,71,1,674,,42,10YR4/2,dark grayish brown,2,0,2,2,1,13,11,59,1,32.3,0.8,,,,,,,,,,,
13077,O,28121,LC,71,1,803,BG1,38,7.5YR5/4,brown,0,0,1,1,2,11,0,91,1,32.3,0.8,,,,,,,,,,,
13077,P,28121,LC,71,1,617,BG3,20,7.5YR6/4,light brown,0,1,1,1,2,12,0,75,1,32.3,0.8,,,,,,,,,,,
13077,Q,28121,PC,23,1,808,BG1,36,10YR4/1,dark gray,0,3,1,2,1,13,13,74,1,32.3,0.8,,,,,,,,,,,
13077,R,28121,LC,71,1,1032,,24,7.5YR6/6,reddish yellow,0,1,1,1,1,13,0,70,1,32.3,0.8,,,,,,,,,,,
13077,S,28121,LC,71,1,1028,BG2,30,5YR6/6,light red,0,1,1,1,2,12,0,70,1,32.3,0.8,,,,,,,,,,,
13077,T,28121,,71,1,638,,24,7.5YR6/4,light brown,0,1,1,1,2,13,0,73,1,32.3,0.8,,,,,,,,,,,
13077,U,28121,LC,71,1,808,BG1,22,7.5YR6/4,light brown,0,0,1,1,2,13,11,76,1,32.3,0.8,,,,,,,,,,,
13077,V,28121,LC,71,1,846,BG3,38,7.5YR6/6,reddish yellow,0,1,1,1,2,12,11,62,1,32.3,0.8,,,,,,,,,,,
13077,W,28121,LC,71,1,625,,30,7.5YR5/3,brown,1,2,1,1,1,11,0,77,1,32.3,0.8,,,,,,,,,,,
13077,X,28121,PC,71,1,1027,,26,2.5YR5/4,reddish brown,2,0,1,1,1,11,0,42,1,32.3,0.8,,,,,,,,,,,
13077,Z,28121,,53,1,52,,,10YR6/2,light brownish gray,0,2,1,1,2,11,0,77,1,32.3,0.8,,,,,,,,,,,
13078,A,28121,LC,41,1,259,JG2,30,10YR6/4,light yellowish brown,2,0,1,1,1,11,0,103,1,13.8,1.96,,,,,,,,,,,
13078,AA,28121,LC,71,1,1032,,28,2.5YR5/6,red,0,1,1,1,2,13,0,56,1,13.8,1.96,,,,,,,,,,,
13078,AB,28121,LC,71,1,835,,26,5YR6/4,light reddish brown,0,0,1,1,2,13,0,70,1,13.8,1.96,,,,,,,,,,,
13078,AC,28121,LC,71,1,823,BG1,20,7.5YR6/4,light brown,0,1,1,1,2,12,0,50,1,13.8,1.96,,,,,,,,,,,
13078,AD,28121,,71,1,638,,35,7.5YR7/4,pink,0,1,1,1,2,12,0,81,1,13.8,1.96,,,,,,,,,,,
13078,AF,28121,LC,71,1,816,,22,5YR6/6,light red,0,1,1,1,1,13,13,68,1,13.8,1.96,,,,,,,,,,,
13078,AG,28121,LC,23,1,809,BG1,32,5YR6/4,light reddish brown,0,1,1,1,2,11,0,104,1,13.8,1.96,,,,,,,,,,,
13078,AH,28121,LC,78,1,808,BG1,44,5YR5/4,reddish brown,0,1,1,1,2,11,0,96,1,13.8,1.96,,,,,,,,,,,
13078,AK,28121,LC,71,1,825,,30,10YR4/3,brown,1,0,1,1,1,12,0,74,1,13.8,1.96,,,,,,,,,,,
13078,AN,28121,LC,71,1,808,BG1,38,7.5YR6/4,light brown,0,1,1,1,1,13,0,86,1,13.8,1.96,,,,,,,,,,,
13078,AO,28121,LC,53,1,55,,,7.5YR6/4,light brown,0,1,1,1,2,12,15,76,1,13.8,1.96,,,,,,,,,,,
13078,AP,28121,LC,53,1,54,,,7.5YR6/4,light brown,0,0,1,1,2,12,15,52,1,13.8,1.96,,,,,,,,,,,
13078,AR,28121,,53,2,51,,,7.5YR6/4,light brown,0,1,1,1,2,11,0,94,1,13.8,1.96,Changed 13072(?) to 13078 1/7/11 JBP,,,,,,,,,,
13078,AU,28121,,52,2,51,,,7.5YR6/6,reddish yellow,0,1,1,1,2,12,0,56,1,13.8,1.96,changed 130(?)78 to 13078 1/7/11 AAP,,,,,,,,,,
13078,AV,28121,,51,1,51,,,7.5YR7/3,pink,0,0,1,1,1,12,0,71,1,13.8,1.96,,,,,,,,,,,
13078,AW,28121,,51,1,51,,,7.5YR6/4,light brown,0,0,1,1,1,11,0,77,1,13.8,1.96,,,,,,,,,,,
13078,AX,28121,LC,53,1,51,,,10YR6/2,light brownish gray,0,1,1,1,1,12,13,82,1,13.8,1.96,,,,,,,,,,,
13078,AZ,28121,,53,1,52,,,7.5YR6/4,light brown,0,0,1,1,1,11,0,87,1,13.8,1.96,,,,,,,,,,,
13078,BA,28121,LC,51,1,51,,,5YR5/4,reddish brown,1,0,2,1,1,13,0,69,1,13.8,1.96,,,,,,,,,,,
13078,BB,28121,LC,72,2,1357,,45,10YR6/3,pale brown,1,0,1,1,1,13,0,83,1,13.8,1.96,,,,,,,,,,,
13078,BD,28121,LC,72,2,1305,,35,7.5YR6/6,reddish yellow,0,0,1,2,1,11,0,56,1,13.8,1.96,,,,,,,,,,,
13078,BE,28121,LC,2,1,106,VG1,20,7.5YR6/6,reddish yellow,0,1,1,1,2,12,11,47,1,13.8,1.96,,,,,,,,,,,
13078,BF,28121,LC,12,1,12,,,7.5YR7/4,pink,0,0,1,1,2,11,0,23,1,13.8,1.96,,,,,,,,,,,
13078,BG,28121,,12,1,10,,,2.5YR5/8,red,0,1,1,1,2,11,0,57,1,13.8,1.96,,,,,,,,,,,
13078,BH,28121,,10,1,10,,,10YR4/4,dark yellowish brown,0,1,1,1,2,13,0,107,1,13.8,1.96,,,,,,,,,,,
13078,C,28121,LC,41,2,824,,38,7.5YR6/4,light brown,0,0,1,1,2,12,11,93,1,13.8,1.96,,,,,,,,,,,
13078,D,28121,LC,40,1,242,,22,7.5YR5/4,brown,0,1,2,1,1,11,0,82,1,13.8,1.96,,,,,,,,,,,
13078,E,28121,LC,40,1,238,JG1,22,2.5YR5/6,red,3,0,1,1,1,11,0,92,1,13.8,1.96,,,,,,,,,,,
13078,F,28121,PC,41,1,241,,26,7.5YR6/4,light brown,1,1,1,1,1,11,0,58,1,13.8,1.96,,,,,,,,,,,
13078,G,28121,EC,41,1,221,,30,10YR3/1,very dark grey,1,1,1,1,2,11,0,85,1,13.8,1.96,,,,,,,,,,,
13078,H,28121,LC,40,1,616,,30,2.5YR5/6,red,0,1,1,1,2,11,0,73,1,13.8,1.96,,,,,,,,,,,
13078,I,28121,TC,41,1,267,JG4,30,10YR5/3,brown,2,1,2,2,1,11,13,100,1,13.8,1.96,,,,,,,,,,,
